Time_Index,None,HL_Coal,IME_Coal,JL_Coal,LN_Coal,SD_Coal,JB_Coal,HL_Gas,IME_Gas,JL_Gas,LN_Gas,SD_Gas,JB_Gas
224,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
225,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
226,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
227,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
228,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
229,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
230,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
231,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
232,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
233,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
234,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
235,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
236,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
237,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
238,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
239,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
240,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
241,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
242,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
243,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
244,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
245,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
246,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
247,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
248,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
249,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
250,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
251,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
252,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
253,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
254,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
255,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
256,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
257,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
258,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
259,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
260,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
261,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
262,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
263,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
264,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
265,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
266,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
267,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
268,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
269,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
270,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
271,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
272,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
273,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
274,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
275,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
276,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
277,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
278,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
279,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
280,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
281,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
282,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
283,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
284,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
285,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
286,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
287,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
288,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
289,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
290,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
291,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
292,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
293,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
294,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
295,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
296,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
297,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
298,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
299,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
300,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
301,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
302,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
303,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
304,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
305,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
306,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
307,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
308,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
309,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
310,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
311,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
312,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
313,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
314,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
315,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
316,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
317,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
318,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
319,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
320,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
321,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
322,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
323,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
324,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
325,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
326,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
327,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
328,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
329,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
330,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
331,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
332,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
333,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
334,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
335,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
336,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
337,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
338,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
339,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
340,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
341,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
342,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
343,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
344,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
345,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
346,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
347,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
348,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
349,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
350,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
351,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
352,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
353,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
354,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
355,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
356,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
357,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
358,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
359,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
360,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
361,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
362,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
363,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
364,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
365,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
366,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
367,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
368,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
369,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
370,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
371,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
372,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
373,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
374,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
375,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
376,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
377,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
378,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
379,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
380,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
381,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
382,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
383,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
384,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
385,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
386,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
387,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
388,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
389,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
390,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
391,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
392,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
393,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
394,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
395,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
396,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
397,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
398,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
399,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
400,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
401,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
402,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
403,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
404,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
405,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
406,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
407,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
408,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
409,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
410,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
411,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
412,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
413,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
414,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
415,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
416,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
417,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
418,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
419,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
420,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
421,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
422,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
423,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
424,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
425,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
426,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
427,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
428,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
429,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
430,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
431,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
432,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
433,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
434,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
435,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
436,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
437,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
438,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
439,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
440,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
441,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
442,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
443,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
444,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
445,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
446,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
447,0,5.310850135,4.588362969,5.138940342,4.961898914,999,999,14.70532643,999,999,13.72245114,999,999
