region,Resource,Plant name,Plant name (other),technology,R_ID,Zone,STOR,SOLAR,BIOPOWER,COAL,GEOTHERMAL,WIND,GAS,LHYDRO,SHYDRO,HYDRO,NUCLEAR,NONDISP,RENEW,OTHER,Existing_Cap_MW,num_units,Cap_Size,Existing_Cap_MWh,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Eff_Up,Eff_Down,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,,,
IME,Hongjun Aluminum power station Phase A Unit 6,国家电投内蒙能源霍煤鸿骏电厂,"Tongliao Huolinhe power station (Phase B Unit 7, Phase B Unit 8)",cogen_conventional_steam_coal,168,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,150,1,150,0,1.78,117,13.7,11.3126,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Hongjun Aluminum power station Phase B Unit 7,国家电投内蒙能源霍煤鸿骏电厂,"Tongliao Huolinhe power station (Phase B Unit 7, Phase B Unit 8)",cogen_conventional_steam_coal,169,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.4424,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Hongjun Aluminum power station Phase B Unit 8,国家电投内蒙能源霍煤鸿骏电厂,"Tongliao Huolinhe power station (Phase B Unit 7, Phase B Unit 8)",cogen_conventional_steam_coal,170,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.4424,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Hongjun Aluminum power station Phase C Unit 10,国家电投内蒙能源霍煤鸿骏电厂,"Tongliao Huolinhe power station (Phase B Unit 7, Phase B Unit 8)",cogen_conventional_steam_coal,171,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.5722,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Hongjun Aluminum power station Phase C Unit 9,国家电投内蒙能源霍煤鸿骏电厂,"Tongliao Huolinhe power station (Phase B Unit 7, Phase B Unit 8)",cogen_conventional_steam_coal,172,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.5722,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Huolinhe power station Phase I Unit 1,国家电投露天煤业通辽霍林河坑口发电厂,,cogen_conventional_steam_coal,173,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.5722,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Huolinhe power station Phase I Unit 2,国家电投露天煤业通辽霍林河坑口发电厂,,cogen_conventional_steam_coal,174,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.5722,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Huolinhe Zhanute power station Phase II Unit 3,锦江集团内蒙古锦联铝材公司自备电厂,,conventional_steam_coal,175,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,8.409,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Huolinhe Zhanute power station Phase II Unit 4,锦江集团内蒙古锦联铝材公司自备电厂,,conventional_steam_coal,176,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,8.409,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Huolinhe Zhanute power station Phase II Unit 5,锦江集团内蒙古锦联铝材公司自备电厂,,conventional_steam_coal,177,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,8.409,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Huolinhe Zhanute power station Phase I Unit 1,锦江集团内蒙古锦联铝材公司自备电厂,,conventional_steam_coal,178,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,11.3126,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Huolinhe Zhanute power station Phase I Unit 2,锦江集团内蒙古锦联铝材公司自备电厂,,conventional_steam_coal,179,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,11.3126,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Jinyuankou Cogen power station Unit 1,内蒙古源源能源集团霍林郭勒金源口热电,,cogen_conventional_steam_coal,180,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.1828,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Jinyuankou Cogen power station Unit 2,内蒙古源源能源集团霍林郭勒金源口热电,,cogen_conventional_steam_coal,181,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.1828,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Jinyuankou Cogen power station Unit 3,内蒙古源源能源集团霍林郭勒金源口热电,,cogen_conventional_steam_coal,182,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.1828,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Jinyufeng Biotechnology Co Kailu Cogen power station Unit 1,内蒙古金玉锋生物科技公司开鲁热电联产,内蒙古开鲁热电联产项目,cogen_conventional_steam_coal,183,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,1,100,0,1.78,117,13.7,10.4424,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Jinyufeng Biotechnology Co Kailu Cogen power station Unit 2,内蒙古金玉锋生物科技公司开鲁热电联产,内蒙古开鲁热电联产项目,cogen_conventional_steam_coal,184,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,1,100,0,1.78,117,13.7,10.4424,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Jiyuan Cogen power station Unit 1,内蒙古源源能源集团吉源热电,,cogen_conventional_steam_coal,185,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,1,36,0,1.78,117,13.7,10.326,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Jiyuan Cogen power station Unit 2,内蒙古源源能源集团吉源热电,,cogen_conventional_steam_coal,186,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,1,36,0,1.78,117,13.7,10.326,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Tongliao power station Unit 5,国家电投内蒙能源通辽发电总厂,"通辽盛发热电 (Unit 6 & 7), 通辽发电总厂热电厂六期扩建工程项目 (Unit 6 & 7), 内蒙公司通辽电投发电公司2×350兆瓦智慧热电联产机组项目 (Unit 8 & 9)",cogen_conventional_steam_coal,187,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117,13.7,9.5722,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Tongliao power station Unit 6,国家电投内蒙能源通辽发电总厂,"通辽盛发热电 (Unit 6 & 7), 通辽发电总厂热电厂六期扩建工程项目 (Unit 6 & 7), 内蒙公司通辽电投发电公司2×350兆瓦智慧热电联产机组项目 (Unit 8 & 9)",cogen_conventional_steam_coal,188,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,1,135,0,1.78,117,13.7,11.3126,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Tongliao power station Unit 7,国家电投内蒙能源通辽发电总厂,"通辽盛发热电 (Unit 6 & 7), 通辽发电总厂热电厂六期扩建工程项目 (Unit 6 & 7), 内蒙公司通辽电投发电公司2×350兆瓦智慧热电联产机组项目 (Unit 8 & 9)",cogen_conventional_steam_coal,189,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,1,135,0,1.78,117,13.7,11.3126,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Tongliao power station Unit 8,国家电投内蒙能源通辽发电总厂,"通辽盛发热电 (Unit 6 & 7), 通辽发电总厂热电厂六期扩建工程项目 (Unit 6 & 7), 内蒙公司通辽电投发电公司2×350兆瓦智慧热电联产机组项目 (Unit 8 & 9)",cogen_conventional_steam_coal,190,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.0992,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,Tongliao power station Unit 9,国家电投内蒙能源通辽发电总厂,"通辽盛发热电 (Unit 6 & 7), 通辽发电总厂热电厂六期扩建工程项目 (Unit 6 & 7), 内蒙公司通辽电投发电公司2×350兆瓦智慧热电联产机组项目 (Unit 8 & 9)",cogen_conventional_steam_coal,191,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.0992,IME_Coal,0.6425,1,1,0.6,0.6,8,8,,,
IME,IME_conventional_hydroelectric,,,conventional_hydroelectric,192,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,320,1,320,320,0,0,0,0,None,0,1,1,1,1,0,0,,,
IME,IME_hydroelectric_pumped_storage,,,hydroelectric_pumped_storage,193,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,1,1200,9600,0,0,0,0,None,0,0.8,0.8,1,1,0,0,,,
IME,IME_onshore_wind_turbine,,,onshore_wind_turbine,194,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,53374,1,53374,0,0,0,0,0,None,0,1,1,1,1,0,0,,,
IME,IME_solar_photovoltaic,,,solar_photovoltaic,195,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,21927,1,21927,0,0,0,0,0,None,0,1,1,1,1,0,0,,,
IME,IME_batteries,,,batteries,196,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000,1,15000,60000,0,0,0,0,None,0,0.95,0.95,1,1,0,0,,,
JL,Changchun Southeast power station Unit 1,国家电投吉电股份长春东南热电厂,长春热电五厂,cogen_conventional_steam_coal,197,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.2499,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Changchun Southeast power station Unit 2,国家电投吉电股份长春东南热电厂,长春热电五厂,cogen_conventional_steam_coal,198,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.2499,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Changchun-2 power station Unit 1,"大唐长春二热退城进郊2×660MW煤电项目, 大唐长春第二热电厂",,cogen_conventional_steam_coal,199,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220,1,220,0,1.78,117,13.7,12.6179,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Changchun-2 power station Unit 2,"大唐长春二热退城进郊2×660MW煤电项目, 大唐长春第二热电厂",,cogen_conventional_steam_coal,200,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220,1,220,0,1.78,117,13.7,12.6179,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Changchun-2 power station Unit 3,"大唐长春二热退城进郊2×660MW煤电项目, 大唐长春第二热电厂",,cogen_conventional_steam_coal,201,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220,1,220,0,1.78,117,13.7,11.3126,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Changchun-2 power station Unit 4,"大唐长春二热退城进郊2×660MW煤电项目, 大唐长春第二热电厂",,cogen_conventional_steam_coal,202,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220,1,220,0,1.78,117,13.7,11.3126,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Changchun-2 power station Unit 5,"大唐长春二热退城进郊2×660MW煤电项目, 大唐长春第二热电厂",,cogen_conventional_steam_coal,203,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220,1,220,0,1.78,117,13.7,11.3126,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Changchun-2 power station Unit 6,"大唐长春二热退城进郊2×660MW煤电项目, 大唐长春第二热电厂",,cogen_conventional_steam_coal,204,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220,1,220,0,1.78,117,13.7,11.3126,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Changchun-2 power station Unit R1,"大唐长春二热退城进郊2×660MW煤电项目, 大唐长春第二热电厂",,cogen_conventional_steam_coal,205,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,8.272,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Changchun-2 power station Unit R2,"大唐长春二热退城进郊2×660MW煤电项目, 大唐长春第二热电厂",,cogen_conventional_steam_coal,206,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,8.272,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Changchun-3 power station Unit 1,大唐长春第三热电厂,"大唐长春第三热电厂背压机组 (Unit 3, Unit 4)",cogen_conventional_steam_coal,207,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Changchun-3 power station Unit 2,大唐长春第三热电厂,"大唐长春第三热电厂背压机组 (Unit 3, Unit 4)",cogen_conventional_steam_coal,208,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Changchun-3 power station Unit 3,大唐长春第三热电厂,"大唐长春第三热电厂背压机组 (Unit 3, Unit 4)",cogen_conventional_steam_coal,209,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,1,80,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Changchun-3 power station Unit 4,大唐长春第三热电厂,"大唐长春第三热电厂背压机组 (Unit 3, Unit 4)",cogen_conventional_steam_coal,210,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,1,80,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Changshan power station Unit 10,大唐长山热电厂,吉能松原长山1×660MW超超临界燃煤发电项目 (Unit 11),cogen_conventional_steam_coal,211,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,9.2499,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Changshan power station Unit 11,大唐长山热电厂,吉能松原长山1×660MW超超临界燃煤发电项目 (Unit 11),cogen_conventional_steam_coal,212,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,8.272,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,CPI Baicheng power station Phase I Unit 1,国家电投吉电股份白城发电厂,,cogen_conventional_steam_coal,213,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,9.2499,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,CPI Baicheng power station Phase I Unit 2,国家电投吉电股份白城发电厂,,cogen_conventional_steam_coal,214,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117,13.7,9.2499,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,CPI Tonghua County Cogen power station Unit 1,国家电投吉电股份通化河口热电,,cogen_conventional_steam_coal,215,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,1,42,0,1.78,117,13.7,10.326,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,CPI Tonghua County Cogen power station Unit 2,国家电投吉电股份通化河口热电,,cogen_conventional_steam_coal,216,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,1,42,0,1.78,117,13.7,10.326,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Dongfeng Cogen power station Unit 1,东丰县背压热电,,cogen_conventional_steam_coal,217,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117,13.7,10.326,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Dongfeng Cogen power station Unit 2,东丰县背压热电,,cogen_conventional_steam_coal,218,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117,13.7,10.326,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Dongfeng Cogen power station Unit 3,东丰县背压热电,,cogen_conventional_steam_coal,219,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117,13.7,10.326,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Erdaojiang power station Phase II Unit 1,国家电投吉电股份二道江发电厂,"通化热电 (Phase II Unit 1, Phase II Unit 2)",cogen_conventional_steam_coal,220,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,11.3126,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Erdaojiang power station Phase II Unit 2,国家电投吉电股份二道江发电厂,"通化热电 (Phase II Unit 1, Phase II Unit 2)",cogen_conventional_steam_coal,221,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117,13.7,11.3126,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Erdaojiang power station Phase I Unit 2,国家电投吉电股份二道江发电厂,"通化热电 (Phase II Unit 1, Phase II Unit 2)",cogen_conventional_steam_coal,222,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,1,100,0,1.78,117,13.7,12.1828,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Fanjiatun Kaixuan Cogen power station Unit 1,公主岭范家屯凯旋热电,,cogen_conventional_steam_coal,223,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117,13.7,10.326,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Fanjiatun Kaixuan Cogen power station Unit 2,公主岭范家屯凯旋热电,,cogen_conventional_steam_coal,224,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117,13.7,10.326,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Guodian Changchun power station Unit 3,国电吉林龙华长春热电一厂,"Longhua Changchun (Unit 1, Unit 2), Changchun-4 power station (Unit 3, Unit 4)",cogen_conventional_steam_coal,225,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,10.0908,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Guodian Changchun power station Unit 4,国电吉林龙华长春热电一厂,"Longhua Changchun (Unit 1, Unit 2), Changchun-4 power station (Unit 3, Unit 4)",cogen_conventional_steam_coal,226,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,10.0908,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Hongyuan Waste Coal Cogen power station Unit 1,舒兰宏源煤矸石热电,Kaibo Cogen power station,cogen_conventional_steam_coal,227,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,1,35,0,1.78,117,13.7,10.326,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Hongyuan Waste Coal Cogen power station Unit 2,舒兰宏源煤矸石热电,Kaibo Cogen power station,cogen_conventional_steam_coal,228,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,1,35,0,1.78,117,13.7,10.326,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Huaneng Changchun power station Unit 1,华能长春热电厂,,cogen_conventional_steam_coal,229,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,10.0908,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Huaneng Changchun power station Unit 2,华能长春热电厂,,cogen_conventional_steam_coal,230,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,10.0908,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Huaneng Songyuan Cogen power station Unit 1,华能松原热电厂,"中石油吉林油田热电厂, CNPC Jilin power station",cogen_conventional_steam_coal,231,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.1828,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Huaneng Songyuan Cogen power station Unit 2,华能松原热电厂,"中石油吉林油田热电厂, CNPC Jilin power station",cogen_conventional_steam_coal,232,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.1828,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Huaneng Songyuan Cogen power station Unit 3,华能松原热电厂,"中石油吉林油田热电厂, CNPC Jilin power station",cogen_conventional_steam_coal,233,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,11.3126,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Hunchun power station Phase II Unit 3,大唐珲春发电厂,Datang Huichun power station,cogen_conventional_steam_coal,234,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Hunchun power station Phase II Unit 4,大唐珲春发电厂,Datang Huichun power station,cogen_conventional_steam_coal,235,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Hunjiang power station Phase II Unit 1,国家电投吉电股份浑江发电厂,"国家电投白山热电 (Phase II Unit 1, Phase II Unit 2)",cogen_conventional_steam_coal,236,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Hunjiang power station Phase II Unit 2,国家电投吉电股份浑江发电厂,"国家电投白山热电 (Phase II Unit 1, Phase II Unit 2)",cogen_conventional_steam_coal,237,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Jilin cogen power station Unit 12,国电吉林热电厂,"国能吉林热电厂“等容量替换”2×350MW热电联产项目, Jilin Longtan power station, Jilin power station, 吉林龙潭热电厂",cogen_conventional_steam_coal,238,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.2499,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Jilin cogen power station Unit 13,国电吉林热电厂,"国能吉林热电厂“等容量替换”2×350MW热电联产项目, Jilin Longtan power station, Jilin power station, 吉林龙潭热电厂",cogen_conventional_steam_coal,239,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117,13.7,9.2499,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Jilin Dongfang power station New Unit 1,吉林市东方电力公司整体搬迁新建发电厂,Jilin Dongguan power station relocation project 东关热电厂,cogen_conventional_steam_coal,240,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Jilin Dongfang power station New Unit 2,吉林市东方电力公司整体搬迁新建发电厂,Jilin Dongguan power station relocation project 东关热电厂,cogen_conventional_steam_coal,241,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Jilin Dongfang power station New Unit 3,吉林市东方电力公司整体搬迁新建发电厂,Jilin Dongguan power station relocation project 东关热电厂,cogen_conventional_steam_coal,242,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Jilin Dongguan power station Unit 1,吉林市东关热电厂,亿斯特能源公司,cogen_conventional_steam_coal,243,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117,13.7,12.1828,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Jilin Ethanol power station Unit 3,中石油吉林乙烯发电厂,动力二厂,conventional_steam_coal,244,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,31,0,1.78,117,13.7,12.1828,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Jilin Jiangnan power station Phase I Unit 1,国电吉林江南热电厂,,cogen_conventional_steam_coal,245,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Jilin Jiangnan power station Phase I Unit 2,国电吉林江南热电厂,,cogen_conventional_steam_coal,246,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Jilin Yuanyuan Cogen power station Unit 7,吉林市源源热电,"吉林市西关热电厂 (Unit 8, Unit 9)",cogen_conventional_steam_coal,247,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Jiutai power station Unit 1,华能九台发电厂,,cogen_conventional_steam_coal,248,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,670,1,670,0,1.78,117,13.7,9.2499,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Jiutai power station Unit 2,华能九台发电厂,,cogen_conventional_steam_coal,249,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,670,1,670,0,1.78,117,13.7,9.2499,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Liaoyuan Datang power station Unit 3,大唐辽源发电厂,,cogen_conventional_steam_coal,250,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
JL,Liaoyuan Datang power station Unit 4,大唐辽源发电厂,,cogen_conventional_steam_coal,251,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117,13.7,10.4424,JL_Coal,0.6425,1,1,0.6,0.6,8,8,,,
