region,Resource,technology,R_ID,Zone,STOR,SOLAR,BIOPOWER,COAL,GEOTHERMAL,WIND,GAS,LHYDRO,SHYDRO,HYDRO,NUCLEAR,NONDISP,RENEW,OTHER,Existing_Cap_MW,num_units,Cap_Size,Existing_Cap_MWh,Var_OM_Cost_per_MWh,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,Fuel,Min_Power,Eff_Up,Eff_Down,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,Fuel_type
HL,Daqing Oil Central power station Unit 2,cogen_conventional_steam_coal,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117.0,13.7,12.6179,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Daqing Oil Central power station Unit 3,cogen_conventional_steam_coal,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117.0,13.7,12.6179,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Mudanjiang-2 power station Unit 6,conventional_steam_coal,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,215,1,215,0,1.78,117.0,13.7,12.6179,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Harbin-3 power station Unit 1,cogen_conventional_steam_coal,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220,1,220,0,1.78,117.0,13.7,12.6179,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Harbin-3 power station Unit 2,cogen_conventional_steam_coal,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220,1,220,0,1.78,117.0,13.7,12.6179,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Bei'an power station Unit 1,cogen_conventional_steam_coal,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,12.1828,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Bei'an power station Unit 2,cogen_conventional_steam_coal,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,12.1828,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Daqing Oil Hongwei power station Unit 1,cogen_conventional_steam_coal,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,12.1828,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Daqing Oil Hongwei power station Unit 2,cogen_conventional_steam_coal,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,12.1828,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Daqing Oil Hongwei power station Unit 3,cogen_conventional_steam_coal,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,1,100,0,1.78,117.0,13.7,12.1828,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Jixi power station Unit 10,cogen_conventional_steam_coal,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125,1,125,0,1.78,117.0,13.7,12.1828,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Jixi power station Unit 9,cogen_conventional_steam_coal,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125,1,125,0,1.78,117.0,13.7,12.1828,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Mudanjiang-2 power station Unit 7,conventional_steam_coal,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117.0,13.7,12.1828,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Mudanjiang Cogen power station Unit 5,cogen_conventional_steam_coal,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,1,80,0,1.78,117.0,13.7,12.047,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Anda Cogen power station Unit 1,cogen_conventional_steam_coal,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,11.3126,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Anda Cogen power station Unit 2,cogen_conventional_steam_coal,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,11.3126,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Heilongjiang Hegang Mining power station Unit 3,cogen_conventional_steam_coal,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,11.3126,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Heilongjiang Hegang Mining power station Unit 4,cogen_conventional_steam_coal,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,11.3126,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Datang Shuangyashan power station Unit 1,cogen_conventional_steam_coal,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117.0,13.7,11.3126,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Datang Shuangyashan power station Unit 2,cogen_conventional_steam_coal,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117.0,13.7,11.3126,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Hegang power station Phase I Unit 1,cogen_conventional_steam_coal,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,11.3126,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Hegang power station Phase I Unit 2,cogen_conventional_steam_coal,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,11.3126,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Qitaihe power station Unit 1,cogen_conventional_steam_coal,23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,11.3126,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Qitaihe power station Unit 2,cogen_conventional_steam_coal,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,11.3126,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Jiamusi Zhongheng Cogen power station Unit 1,cogen_conventional_steam_coal,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75,1,75,0,1.78,117.0,13.7,11.1865,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Linkou Shengye Cogen power station Unit 1,cogen_conventional_steam_coal,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.4424,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Wuchang Cogen power station Unit 1,cogen_conventional_steam_coal,27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.4424,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Daqing Oil Central power station Unit 4,cogen_conventional_steam_coal,28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Datang Harbin Cogen power station Phase I Unit 1,cogen_conventional_steam_coal,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Datang Harbin Cogen power station Phase I Unit 2,cogen_conventional_steam_coal,30,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Harbin-1 power station Phase V Unit 7,cogen_conventional_steam_coal,31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Harbin-1 power station Phase V Unit 8,cogen_conventional_steam_coal,32,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Heilongjiang Qiqihar power station Unit 1,cogen_conventional_steam_coal,33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Heilongjiang Qiqihar power station Unit 2,cogen_conventional_steam_coal,34,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Jiamusi-2 power station Unit 4,cogen_conventional_steam_coal,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Jiamusi-2 power station Unit 5,cogen_conventional_steam_coal,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Jixi power station Unit 11,cogen_conventional_steam_coal,37,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Jixi power station Unit 12,cogen_conventional_steam_coal,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Mudanjiang-2 power station Unit 8,cogen_conventional_steam_coal,39,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Mudanjiang-2 power station Unit 9,cogen_conventional_steam_coal,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,1,300,0,1.78,117.0,13.7,10.4424,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Xinhua power station Unit 6,conventional_steam_coal,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330,1,330,0,1.78,117.0,13.7,10.4424,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Harbin-3 power station Unit 3,cogen_conventional_steam_coal,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117.0,13.7,10.4424,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Harbin-3 power station Unit 4,cogen_conventional_steam_coal,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117.0,13.7,10.4424,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Yipin Captive power station Unit 1,cogen_conventional_steam_coal,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,1,35,0,1.78,117.0,13.7,10.326,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Yipin Captive power station Unit 2,cogen_conventional_steam_coal,45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,1,35,0,1.78,117.0,13.7,10.326,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Yipin Captive power station Unit 3,cogen_conventional_steam_coal,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,1,35,0,1.78,117.0,13.7,10.326,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Daqing Hegong Linyuan power station Unit 1,cogen_conventional_steam_coal,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.326,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Daqing Hegong Linyuan power station Unit 2,cogen_conventional_steam_coal,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.326,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Jiamusi Zhongheng Cogen power station Unit 3,cogen_conventional_steam_coal,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,10.326,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Tieli Yuxiang Cogen power station Unit 1,cogen_conventional_steam_coal,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,1,56,0,1.78,117.0,13.7,10.326,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Mudanjiang Cogen power station Unit 6,cogen_conventional_steam_coal,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,1,100,0,1.78,117.0,13.7,10.326,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Jiagedaqi Cogen power station Unit 1,cogen_conventional_steam_coal,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,1,135,0,1.78,117.0,13.7,10.326,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Jiagedaqi Cogen power station Unit 2,cogen_conventional_steam_coal,53,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,135,1,135,0,1.78,117.0,13.7,10.326,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Harbin Pingnan cogen power station Unit 1,cogen_conventional_steam_coal,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,10.0908,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Harbin Pingnan cogen power station Unit 2,cogen_conventional_steam_coal,55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,10.0908,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Huaneng Daqing power station Unit 1,cogen_conventional_steam_coal,56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,10.0908,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Huaneng Daqing power station Unit 2,cogen_conventional_steam_coal,57,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,10.0908,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Harbin-1 power station Phase VI Unit 9,cogen_conventional_steam_coal,58,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.5722,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Qitaihe power station Unit 3,conventional_steam_coal,59,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117.0,13.7,9.5722,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Qitaihe power station Unit 4,conventional_steam_coal,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117.0,13.7,9.5722,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Bei'an power station Phase II Unit 3,cogen_conventional_steam_coal,61,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.4655,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Bei'an power station Phase II Unit 4,cogen_conventional_steam_coal,62,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.4655,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Fulaerji-1 power station Phase I Unit 10,cogen_conventional_steam_coal,63,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.2499,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Suihua power station Unit 1,cogen_conventional_steam_coal,64,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.2499,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Suihua power station Unit 2,cogen_conventional_steam_coal,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.2499,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Yichun cogen power station Unit 1,cogen_conventional_steam_coal,66,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.2499,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Yichun cogen power station Unit 2,cogen_conventional_steam_coal,67,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,350,1,350,0,1.78,117.0,13.7,9.2499,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Shuangyashan power station Phase II Unit 1,conventional_steam_coal,68,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117.0,13.7,9.2499,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Shuangyashan power station Phase II Unit 2,conventional_steam_coal,69,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117.0,13.7,9.2499,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Hegang power station Phase II Unit 3,cogen_conventional_steam_coal,70,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117.0,13.7,9.2499,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Datang Harbin Cogen power station Phase II Unit 1,cogen_conventional_steam_coal,71,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117.0,13.7,8.702,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Heilongjiang Baoqing power station Phase I Unit 1,cogen_conventional_steam_coal,72,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117.0,13.7,8.409,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Heilongjiang Baoqing power station Phase I Unit 2,cogen_conventional_steam_coal,73,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,600,1,600,0,1.78,117.0,13.7,8.409,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Harbin Pingnan cogen power station Phase II Unit 3,cogen_conventional_steam_coal,74,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117.0,13.7,8.272,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Harbin Pingnan cogen power station Phase II Unit 4,cogen_conventional_steam_coal,75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117.0,13.7,8.272,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Harbin-3 power station Unit 5,cogen_conventional_steam_coal,76,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117.0,13.7,8.272,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Jixi City power station Unit 1,cogen_conventional_steam_coal,77,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117.0,13.7,8.272,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
HL,Jixi City power station Unit 2,cogen_conventional_steam_coal,78,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,660,1,660,0,1.78,117.0,13.7,8.272,HL_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
IME,Huolinhe Zhanute power station Phase I Unit 2,conventional_steam_coal,79,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117.0,13.7,11.3126,IME_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
IME,Hailar power station Phase II Unit 3,cogen_conventional_steam_coal,80,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117.0,13.7,11.3126,IME_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
IME,Hailar power station Phase II Unit 4,cogen_conventional_steam_coal,81,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117.0,13.7,11.3126,IME_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
IME,Hexigten Coal Gasification captive power station Unit 1,conventional_steam_coal,82,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117.0,13.7,11.1865,IME_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
IME,Hexigten Coal Gasification captive power station Unit 2,conventional_steam_coal,83,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1,30,0,1.78,117.0,13.7,11.1865,IME_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
IME,East Hailar power station Unit 5,cogen_conventional_steam_coal,84,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,1,50,0,1.78,117.0,13.7,11.1865,IME_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
IME,Hexigten Coal Gasification captive power station Unit 3,conventional_steam_coal,85,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,1,100,0,1.78,117.0,13.7,11.1865,IME_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
IME,Hexigten Coal Gasification captive power station Unit 4,conventional_steam_coal,86,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,1,100,0,1.78,117.0,13.7,11.1865,IME_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
IME,Manzhouli Dalaihu power station Unit 1,cogen_conventional_steam_coal,87,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117.0,13.7,11.1865,IME_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
IME,Manzhouli Dalaihu power station Unit 2,cogen_conventional_steam_coal,88,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200,1,200,0,1.78,117.0,13.7,11.1865,IME_Coal,0.6425,1.0,1.0,0.6,0.6,8,8,None
